Country,Date,value
Sierra Leone,2/11/15,287
Sierra Leone,2/11/15,2512
Sierra Leone,2/11/15,10934
Sierra Leone,2/11/15,221
Sierra Leone,2/11/15,221
Sierra Leone,2/11/15,2975
Sierra Leone,2/11/15,208
Sierra Leone,2/11/15,158
Sierra Leone,2/11/15,3341
Liberia,2/11/15,3146
Liberia,2/11/15,1873
Liberia,2/11/15,3862
Liberia,2/11/15,8881
Liberia,2/11/15,12
Liberia,2/11/15,12
Liberia,2/11/15,3826
Liberia,2/11/15,3826
United Kingdom,2/11/15,1
Mali,2/11/15,7
Mali,2/11/15,1
Mali,2/11/15,0
Mali,2/11/15,6
Mali,2/11/15,8
Nigeria,2/11/15,19
Nigeria,2/11/15,1
Nigeria,2/11/15,0
Nigeria,2/11/15,20
Senegal,2/11/15,1
Senegal,2/11/15,0
Senegal,2/11/15,0
Senegal,2/11/15,1
Spain,2/11/15,1
Spain,2/11/15,0
Spain,2/11/15,0
Spain,2/11/15,1
United States of America,2/11/15,4
United States of America,2/11/15,0
United States of America,2/11/15,0
United States of America,2/11/15,4
Nigeria,2/11/15,7
Nigeria,2/11/15,1
Nigeria,2/11/15,0
Nigeria,2/11/15,8
Senegal,2/11/15,0
Senegal,2/11/15,0
Senegal,2/11/15,0
Senegal,2/11/15,0
Spain,2/11/15,0
Spain,2/11/15,0
Spain,2/11/15,0
Spain,2/11/15,0
United States of America,2/11/15,1
United States of America,2/11/15,0
United States of America,2/11/15,0
United States of America,2/11/15,1
Guinea,2/10/15,3044
Guinea,2/10/15,2674
Guinea,2/10/15,352
Guinea,2/10/15,18
Guinea,2/10/15,1995
Guinea,2/10/15,1643
Guinea,2/10/15,352
Liberia,2/10/15,8881
Liberia,2/10/15,3146
Liberia,2/10/15,1873
Liberia,2/10/15,3862
Liberia,2/10/15,3826
Liberia,2/10/15,3826
Sierra Leone,2/10/15,10934
Sierra Leone,2/10/15,8135
Sierra Leone,2/10/15,287
Sierra Leone,2/10/15,2512
Sierra Leone,2/10/15,3341
Sierra Leone,2/10/15,2975
Sierra Leone,2/10/15,208
Sierra Leone,2/10/15,158
United Kingdom,2/10/15,1
United Kingdom,2/10/15,0
United Kingdom,2/10/15,0
United Kingdom,2/10/15,0
United Kingdom,2/10/15,1
Mali,2/10/15,7
Mali,2/10/15,1
Mali,2/10/15,0
Mali,2/10/15,6
Mali,2/10/15,8
Nigeria,2/10/15,19
Nigeria,2/10/15,1
Nigeria,2/10/15,0
Nigeria,2/10/15,20
Senegal,2/10/15,1
Senegal,2/10/15,0
Senegal,2/10/15,0
Senegal,2/10/15,1
Spain,2/10/15,1
Spain,2/10/15,0
Spain,2/10/15,0
Spain,2/10/15,1
United States of America,2/10/15,4
United States of America,2/10/15,0
United States of America,2/10/15,0
United States of America,2/10/15,4
Nigeria,2/10/15,7
Nigeria,2/10/15,1
Nigeria,2/10/15,0
Nigeria,2/10/15,8
Senegal,2/10/15,0
Senegal,2/10/15,0
Senegal,2/10/15,0
Senegal,2/10/15,0
Spain,2/10/15,0
Spain,2/10/15,0
Spain,2/10/15,0
Spain,2/10/15,0
United States of America,2/10/15,1
United States of America,2/10/15,0
United States of America,2/10/15,0
United States of America,2/10/15,1
United Kingdom,2/6/15,1
United Kingdom,2/6/15,0
United Kingdom,2/6/15,0
United Kingdom,2/6/15,0
Guinea,2/6/15,2988
Guinea,2/6/15,2628
Guinea,2/6/15,349
Guinea,2/6/15,11
Guinea,2/6/15,1957
Guinea,2/6/15,1608
Guinea,2/6/15,349
Liberia,2/6/15,8745
Liberia,2/6/15,3143
Liberia,2/6/15,1870
Liberia,2/6/15,3732
Liberia,2/6/15,3746
Sierra Leone,2/6/15,10792
Sierra Leone,2/6/15,8084
Sierra Leone,2/6/15,287
Sierra Leone,2/6/15,2421
Sierra Leone,2/6/15,3301
Sierra Leone,2/6/15,2935
Sierra Leone,2/6/15,208
Sierra Leone,2/6/15,158
United Kingdom,2/6/15,1
Mali,2/6/15,7
Mali,2/6/15,1
Mali,2/6/15,0
Mali,2/6/15,6
Mali,2/6/15,8
Nigeria,2/6/15,19
Nigeria,2/6/15,1
Nigeria,2/6/15,0
Nigeria,2/6/15,20
Senegal,2/6/15,1
Senegal,2/6/15,0
Senegal,2/6/15,0
Senegal,2/6/15,1
Spain,2/6/15,1
Spain,2/6/15,0
Spain,2/6/15,0
Spain,2/6/15,1
United States of America,2/6/15,4
United States of America,2/6/15,0
United States of America,2/6/15,0
United States of America,2/6/15,4
Nigeria,2/6/15,7
Nigeria,2/6/15,1
Nigeria,2/6/15,0
Nigeria,2/6/15,8
Senegal,2/6/15,0
Senegal,2/6/15,0
Senegal,2/6/15,0
Senegal,2/6/15,0
Spain,2/6/15,0
Spain,2/6/15,0
Spain,2/6/15,0
Spain,2/6/15,0
United States of America,2/6/15,1
United States of America,2/6/15,0
United States of America,2/6/15,0
United States of America,2/6/15,1
United Kingdom,2/5/15,1
United Kingdom,2/5/15,0
United Kingdom,2/5/15,0
United Kingdom,2/5/15,0
Guinea,2/5/15,2986
Guinea,2/5/15,2621
Guinea,2/5/15,347
Guinea,2/5/15,18
Guinea,2/5/15,1947
Guinea,2/5/15,1600
Guinea,2/5/15,347
Liberia,2/5/15,8745
Liberia,2/5/15,3143
Liberia,2/5/15,1870
Liberia,2/5/15,3732
Liberia,2/5/15,3746
Sierra Leone,2/5/15,10756
Sierra Leone,2/5/15,8063
Sierra Leone,2/5/15,287
Sierra Leone,2/5/15,2406
Sierra Leone,2/5/15,3286
Sierra Leone,2/5/15,2920
Sierra Leone,2/5/15,208
Sierra Leone,2/5/15,158
United Kingdom,2/5/15,1
Mali,2/5/15,7
Mali,2/5/15,1
Mali,2/5/15,0
Mali,2/5/15,6
Mali,2/5/15,8
Nigeria,2/5/15,19
Nigeria,2/5/15,1
Nigeria,2/5/15,0
Nigeria,2/5/15,20
Senegal,2/5/15,1
Senegal,2/5/15,0
Senegal,2/5/15,0
Senegal,2/5/15,1
Spain,2/5/15,1
Spain,2/5/15,0
Spain,2/5/15,0
Spain,2/5/15,1
United States of America,2/5/15,4
United States of America,2/5/15,0
United States of America,2/5/15,0
United States of America,2/5/15,4
Nigeria,2/5/15,7
Nigeria,2/5/15,1
Nigeria,2/5/15,0
Nigeria,2/5/15,8
Senegal,2/5/15,0
Senegal,2/5/15,0
Senegal,2/5/15,0
Senegal,2/5/15,0
Spain,2/5/15,0
Spain,2/5/15,0
Spain,2/5/15,0
Spain,2/5/15,0
United States of America,2/5/15,1
United States of America,2/5/15,0
United States of America,2/5/15,0
United States of America,2/5/15,1
United Kingdom,2/4/15,1
United Kingdom,2/4/15,0
United Kingdom,2/4/15,0
United Kingdom,2/4/15,0
Guinea,2/4/15,2608
Guinea,2/4/15,347
Guinea,2/4/15,20
Guinea,2/4/15,2975
Guinea,2/4/15,89
Guinea,2/4/15,89
Guinea,2/4/15,1597
Guinea,2/4/15,347
Guinea,2/4/15,1944
Liberia,2/4/15,3143
Liberia,2/4/15,1870
Liberia,2/4/15,3732
Liberia,2/4/15,8745
Liberia,2/4/15,17
Liberia,2/4/15,17
Liberia,2/4/15,3746
Sierra Leone,2/4/15,8059
Sierra Leone,2/4/15,287
Sierra Leone,2/4/15,2394
Sierra Leone,2/4/15,10740
Sierra Leone,2/4/15,262
Sierra Leone,2/4/15,262
Sierra Leone,2/4/15,2910
Sierra Leone,2/4/15,208
Sierra Leone,2/4/15,158
Sierra Leone,2/4/15,3276
United Kingdom,2/4/15,1
Mali,2/4/15,7
Mali,2/4/15,1
Mali,2/4/15,0
Mali,2/4/15,6
Mali,2/4/15,8
Nigeria,2/4/15,19
Nigeria,2/4/15,1
Nigeria,2/4/15,0
Nigeria,2/4/15,20
Senegal,2/4/15,1
Senegal,2/4/15,0
Senegal,2/4/15,0
Senegal,2/4/15,1
Spain,2/4/15,1
Spain,2/4/15,0
Spain,2/4/15,0
Spain,2/4/15,1
United States of America,2/4/15,4
United States of America,2/4/15,0
United States of America,2/4/15,0
United States of America,2/4/15,4
Nigeria,2/4/15,7
Nigeria,2/4/15,1
Nigeria,2/4/15,0
Nigeria,2/4/15,8
Senegal,2/4/15,0
Senegal,2/4/15,0
Senegal,2/4/15,0
Senegal,2/4/15,0
Spain,2/4/15,0
Spain,2/4/15,0
Spain,2/4/15,0
Spain,2/4/15,0
United States of America,2/4/15,1
United States of America,2/4/15,0
United States of America,2/4/15,0
United States of America,2/4/15,1
United Kingdom,2/3/15,1
United Kingdom,2/3/15,0
United Kingdom,2/3/15,0
United Kingdom,2/3/15,0
Guinea,2/3/15,2975
Guinea,2/3/15,2608
Guinea,2/3/15,347
Guinea,2/3/15,20
Guinea,2/3/15,1944
Guinea,2/3/15,1597
Guinea,2/3/15,347
Liberia,2/3/15,8729
Liberia,2/3/15,3143
Liberia,2/3/15,1869
Liberia,2/3/15,3717
Liberia,2/3/15,3739
Sierra Leone,2/3/15,10740
Sierra Leone,2/3/15,8059
Sierra Leone,2/3/15,287
Sierra Leone,2/3/15,2394
Sierra Leone,2/3/15,3276
Sierra Leone,2/3/15,2910
Sierra Leone,2/3/15,208
Sierra Leone,2/3/15,158
United Kingdom,2/3/15,1
Mali,2/3/15,7
Mali,2/3/15,1
Mali,2/3/15,0
Mali,2/3/15,6
Mali,2/3/15,8
Nigeria,2/3/15,19
Nigeria,2/3/15,1
Nigeria,2/3/15,0
Nigeria,2/3/15,20
Senegal,2/3/15,1
Senegal,2/3/15,0
Senegal,2/3/15,0
Senegal,2/3/15,1
Spain,2/3/15,1
Spain,2/3/15,0
Spain,2/3/15,0
Spain,2/3/15,1
United States of America,2/3/15,4
United States of America,2/3/15,0
United States of America,2/3/15,0
United States of America,2/3/15,4
Nigeria,2/3/15,7
Nigeria,2/3/15,1
Nigeria,2/3/15,0
Nigeria,2/3/15,8
Senegal,2/3/15,0
Senegal,2/3/15,0
Senegal,2/3/15,0
Senegal,2/3/15,0
Spain,2/3/15,0
Spain,2/3/15,0
Spain,2/3/15,0
Spain,2/3/15,0
United States of America,2/3/15,1
United States of America,2/3/15,0
United States of America,2/3/15,0
United States of America,2/3/15,1
Guinea,2/2/15,2959
Guinea,2/2/15,2593
Guinea,2/2/15,342
Guinea,2/2/15,24
Guinea,2/2/15,1937
Guinea,2/2/15,1595
Guinea,2/2/15,342
Liberia,2/2/15,8668
Liberia,2/2/15,3138
Liberia,2/2/15,1864
Liberia,2/2/15,3666
Liberia,2/2/15,3710
Sierra Leone,2/2/15,10707
Sierra Leone,2/2/15,8042
Sierra Leone,2/2/15,287
Sierra Leone,2/2/15,2378
Sierra Leone,2/2/15,3274
Sierra Leone,2/2/15,2908
Sierra Leone,2/2/15,208
Sierra Leone,2/2/15,158
United Kingdom,2/2/15,1
United Kingdom,2/2/15,0
United Kingdom,2/2/15,0
United Kingdom,2/2/15,0
United Kingdom,2/2/15,1
Mali,2/2/15,7
Mali,2/2/15,1
Mali,2/2/15,0
Mali,2/2/15,6
Mali,2/2/15,8
Nigeria,2/2/15,19
Nigeria,2/2/15,1
Nigeria,2/2/15,0
Nigeria,2/2/15,20
Senegal,2/2/15,1
Senegal,2/2/15,0
Senegal,2/2/15,0
Senegal,2/2/15,1
Spain,2/2/15,1
Spain,2/2/15,0
Spain,2/2/15,0
Spain,2/2/15,1
United States of America,2/2/15,4
United States of America,2/2/15,0
United States of America,2/2/15,0
United States of America,2/2/15,4
Nigeria,2/2/15,7
Nigeria,2/2/15,1
Nigeria,2/2/15,0
Nigeria,2/2/15,8
Senegal,2/2/15,0
Senegal,2/2/15,0
Senegal,2/2/15,0
Senegal,2/2/15,0
Spain,2/2/15,0
Spain,2/2/15,0
Spain,2/2/15,0
Spain,2/2/15,0
United States of America,2/2/15,1
United States of America,2/2/15,0
United States of America,2/2/15,0
United States of America,2/2/15,1
United Kingdom,1/30/15,1
United Kingdom,1/30/15,0
United Kingdom,1/30/15,0
United Kingdom,1/30/15,0
Guinea,1/30/15,2920
Guinea,1/30/15,2575
Guinea,1/30/15,332
Guinea,1/30/15,13
Guinea,1/30/15,1913
Guinea,1/30/15,1581
Guinea,1/30/15,332
Liberia,1/30/15,8643
Liberia,1/30/15,3138
Liberia,1/30/15,1864
Liberia,1/30/15,3641
Liberia,1/30/15,3700
Sierra Leone,1/30/15,10561
Sierra Leone,1/30/15,7989
Sierra Leone,1/30/15,287
Sierra Leone,1/30/15,2285
Sierra Leone,1/30/15,3216
Sierra Leone,1/30/15,2850
Sierra Leone,1/30/15,208
Sierra Leone,1/30/15,158
United Kingdom,1/30/15,1
Mali,1/30/15,7
Mali,1/30/15,1
Mali,1/30/15,0
Mali,1/30/15,6
Mali,1/30/15,8
Nigeria,1/30/15,19
Nigeria,1/30/15,1
Nigeria,1/30/15,0
Nigeria,1/30/15,20
Senegal,1/30/15,1
Senegal,1/30/15,0
Senegal,1/30/15,0
Senegal,1/30/15,1
Spain,1/30/15,1
Spain,1/30/15,0
Spain,1/30/15,0
Spain,1/30/15,1
United States of America,1/30/15,4
United States of America,1/30/15,0
United States of America,1/30/15,0
United States of America,1/30/15,4
Nigeria,1/30/15,7
Nigeria,1/30/15,1
Nigeria,1/30/15,0
Nigeria,1/30/15,8
Senegal,1/30/15,0
Senegal,1/30/15,0
Senegal,1/30/15,0
Senegal,1/30/15,0
Spain,1/30/15,0
Spain,1/30/15,0
Spain,1/30/15,0
Spain,1/30/15,0
United States of America,1/30/15,1
United States of America,1/30/15,0
United States of America,1/30/15,0
United States of America,1/30/15,1
United Kingdom,1/29/15,1
United Kingdom,1/29/15,0
United Kingdom,1/29/15,0
United Kingdom,1/29/15,0
Guinea,1/29/15,2921
Guinea,1/29/15,2571
Guinea,1/29/15,332
Guinea,1/29/15,18
Guinea,1/29/15,1911
Guinea,1/29/15,1579
Guinea,1/29/15,332
Liberia,1/29/15,8643
Liberia,1/29/15,3138
Liberia,1/29/15,1864
Liberia,1/29/15,3641
Liberia,1/29/15,3700
Sierra Leone,1/29/15,10537
Sierra Leone,1/29/15,7977
Sierra Leone,1/29/15,287
Sierra Leone,1/29/15,2273
Sierra Leone,1/29/15,3207
Sierra Leone,1/29/15,2841
Sierra Leone,1/29/15,208
Sierra Leone,1/29/15,158
United Kingdom,1/29/15,1
Mali,1/29/15,7
Mali,1/29/15,1
Mali,1/29/15,0
Mali,1/29/15,6
Mali,1/29/15,8
Nigeria,1/29/15,19
Nigeria,1/29/15,1
Nigeria,1/29/15,0
Nigeria,1/29/15,20
Senegal,1/29/15,1
Senegal,1/29/15,0
Senegal,1/29/15,0
Senegal,1/29/15,1
Spain,1/29/15,1
Spain,1/29/15,0
Spain,1/29/15,0
Spain,1/29/15,1
United States of America,1/29/15,4
United States of America,1/29/15,0
United States of America,1/29/15,0
United States of America,1/29/15,4
Nigeria,1/29/15,7
Nigeria,1/29/15,1
Nigeria,1/29/15,0
Nigeria,1/29/15,8
Senegal,1/29/15,0
Senegal,1/29/15,0
Senegal,1/29/15,0
Senegal,1/29/15,0
Spain,1/29/15,0
Spain,1/29/15,0
Spain,1/29/15,0
Spain,1/29/15,0
United States of America,1/29/15,1
United States of America,1/29/15,0
United States of America,1/29/15,0
United States of America,1/29/15,1
United Kingdom,1/28/15,0
Sierra Leone,1/28/15,2263
United Kingdom,1/28/15,0
Liberia,1/28/15,8622
Sierra Leone,1/28/15,7968
Guinea,1/28/15,332
Sierra Leone,1/28/15,208
Sierra Leone,1/28/15,366
Guinea,1/28/15,1578
Liberia,1/28/15,3620
Sierra Leone,1/28/15,158
Guinea,1/28/15,2569
Liberia,1/28/15,3686
Guinea,1/28/15,332
Sierra Leone,1/28/15,2833
Guinea,1/28/15,92
United Kingdom,1/28/15,0
Liberia,1/28/15,20
Sierra Leone,1/28/15,287
Guinea,1/28/15,1910
Liberia,1/28/15,3138
Sierra Leone,1/28/15,10518
Liberia,1/28/15,1864
Sierra Leone,1/28/15,366
United Kingdom,1/28/15,1
Guinea,1/28/15,2917
Sierra Leone,1/28/15,3199
Guinea,1/28/15,92
Guinea,1/28/15,16
Liberia,1/28/15,20
United Kingdom,1/28/15,1
Mali,1/28/15,7
Mali,1/28/15,1
Mali,1/28/15,0
Mali,1/28/15,6
Mali,1/28/15,8
Nigeria,1/28/15,19
Nigeria,1/28/15,1
Nigeria,1/28/15,0
Nigeria,1/28/15,20
Senegal,1/28/15,1
Senegal,1/28/15,0
Senegal,1/28/15,0
Senegal,1/28/15,1
Spain,1/28/15,1
Spain,1/28/15,0
Spain,1/28/15,0
Spain,1/28/15,1
United States of America,1/28/15,4
United States of America,1/28/15,0
United States of America,1/28/15,0
United States of America,1/28/15,4
Nigeria,1/28/15,7
Nigeria,1/28/15,1
Nigeria,1/28/15,0
Nigeria,1/28/15,8
Senegal,1/28/15,0
Senegal,1/28/15,0
Senegal,1/28/15,0
Senegal,1/28/15,0
Spain,1/28/15,0
Spain,1/28/15,0
Spain,1/28/15,0
Spain,1/28/15,0
United States of America,1/28/15,1
United States of America,1/28/15,0
United States of America,1/28/15,0
United States of America,1/28/15,1
Guinea,1/27/15,332
Guinea,1/27/15,1910
Guinea,1/27/15,332
Liberia,1/27/15,3620
Sierra Leone,1/27/15,3199
Sierra Leone,1/27/15,208
Guinea,1/27/15,2917
Guinea,1/27/15,2569
Sierra Leone,1/27/15,10518
Sierra Leone,1/27/15,7968
Sierra Leone,1/27/15,287
United Kingdom,1/27/15,1
United Kingdom,1/27/15,0
United Kingdom,1/27/15,0
Liberia,1/27/15,8622
Liberia,1/27/15,3138
Liberia,1/27/15,1864
Sierra Leone,1/27/15,158
United Kingdom,1/27/15,0
Guinea,1/27/15,16
Guinea,1/27/15,1578
Liberia,1/27/15,3686
Sierra Leone,1/27/15,2263
Sierra Leone,1/27/15,2833
United Kingdom,1/27/15,1
Mali,1/27/15,7
Mali,1/27/15,1
Mali,1/27/15,0
Mali,1/27/15,6
Mali,1/27/15,8
Nigeria,1/27/15,19
Nigeria,1/27/15,1
Nigeria,1/27/15,0
Nigeria,1/27/15,20
Senegal,1/27/15,1
Senegal,1/27/15,0
Senegal,1/27/15,0
Senegal,1/27/15,1
Spain,1/27/15,1
Spain,1/27/15,0
Spain,1/27/15,0
Spain,1/27/15,1
United States of America,1/27/15,4
United States of America,1/27/15,0
United States of America,1/27/15,0
United States of America,1/27/15,4
Nigeria,1/27/15,7
Nigeria,1/27/15,1
Nigeria,1/27/15,0
Nigeria,1/27/15,8
Senegal,1/27/15,0
Senegal,1/27/15,0
Senegal,1/27/15,0
Senegal,1/27/15,0
Spain,1/27/15,0
Spain,1/27/15,0
Spain,1/27/15,0
Spain,1/27/15,0
United States of America,1/27/15,1
United States of America,1/27/15,0
United States of America,1/27/15,0
United States of America,1/27/15,1
Guinea,1/26/15,332
Liberia,1/26/15,8524
Sierra Leone,1/26/15,208
Guinea,1/26/15,1574
Sierra Leone,1/26/15,10491
Sierra Leone,1/26/15,2829
Sierra Leone,1/26/15,158
Liberia,1/26/15,3136
Liberia,1/26/15,1854
Liberia,1/26/15,3534
Liberia,1/26/15,3636
United Kingdom,1/26/15,1
United Kingdom,1/26/15,0
United Kingdom,1/26/15,0
United Kingdom,1/26/15,0
Guinea,1/26/15,2909
Guinea,1/26/15,2559
Guinea,1/26/15,332
Guinea,1/26/15,18
Guinea,1/26/15,1906
Sierra Leone,1/26/15,7963
Sierra Leone,1/26/15,287
Sierra Leone,1/26/15,2241
Sierra Leone,1/26/15,3195
United Kingdom,1/26/15,1
Mali,1/26/15,7
Mali,1/26/15,1
Mali,1/26/15,0
Mali,1/26/15,6
Mali,1/26/15,8
Nigeria,1/26/15,19
Nigeria,1/26/15,1
Nigeria,1/26/15,0
Nigeria,1/26/15,20
Senegal,1/26/15,1
Senegal,1/26/15,0
Senegal,1/26/15,0
Senegal,1/26/15,1
Spain,1/26/15,1
Spain,1/26/15,0
Spain,1/26/15,0
Spain,1/26/15,1
United States of America,1/26/15,4
United States of America,1/26/15,0
United States of America,1/26/15,0
United States of America,1/26/15,4
Nigeria,1/26/15,7
Nigeria,1/26/15,1
Nigeria,1/26/15,0
Nigeria,1/26/15,8
Senegal,1/26/15,0
Senegal,1/26/15,0
Senegal,1/26/15,0
Senegal,1/26/15,0
Spain,1/26/15,0
Spain,1/26/15,0
Spain,1/26/15,0
Spain,1/26/15,0
United States of America,1/26/15,1
United States of America,1/26/15,0
United States of America,1/26/15,0
United States of America,1/26/15,1
Guinea,1/23/15,319
Liberia,1/23/15,3136
Liberia,1/23/15,8524
Liberia,1/23/15,3636
United Kingdom,1/23/15,1
Guinea,1/23/15,2873
Guinea,1/23/15,319
Sierra Leone,1/23/15,287
United Kingdom,1/23/15,0
United Kingdom,1/23/15,0
United Kingdom,1/23/15,0
Guinea,1/23/15,1880
Sierra Leone,1/23/15,2192
Guinea,1/23/15,9
Guinea,1/23/15,1561
Sierra Leone,1/23/15,7921
Sierra Leone,1/23/15,158
Guinea,1/23/15,2545
Liberia,1/23/15,3534
Sierra Leone,1/23/15,3159
Sierra Leone,1/23/15,208
Liberia,1/23/15,1854
Sierra Leone,1/23/15,2793
Sierra Leone,1/23/15,10400
United Kingdom,1/23/15,1
Mali,1/23/15,7
Mali,1/23/15,1
Mali,1/23/15,0
Mali,1/23/15,6
Mali,1/23/15,8
Nigeria,1/23/15,19
Nigeria,1/23/15,1
Nigeria,1/23/15,0
Nigeria,1/23/15,20
Senegal,1/23/15,1
Senegal,1/23/15,0
Senegal,1/23/15,0
Senegal,1/23/15,1
Spain,1/23/15,1
Spain,1/23/15,0
Spain,1/23/15,0
Spain,1/23/15,1
United States of America,1/23/15,4
United States of America,1/23/15,0
United States of America,1/23/15,0
United States of America,1/23/15,4
Nigeria,1/23/15,7
Nigeria,1/23/15,1
Nigeria,1/23/15,0
Nigeria,1/23/15,8
Senegal,1/23/15,0
Senegal,1/23/15,0
Senegal,1/23/15,0
Senegal,1/23/15,0
Spain,1/23/15,0
Spain,1/23/15,0
Spain,1/23/15,0
Spain,1/23/15,0
United States of America,1/23/15,1
United States of America,1/23/15,0
United States of America,1/23/15,0
United States of America,1/23/15,1
Guinea,1/22/15,2873
Liberia,1/22/15,3136
Sierra Leone,1/22/15,10362
Sierra Leone,1/22/15,287
Sierra Leone,1/22/15,158
Guinea,1/22/15,2542
Guinea,1/22/15,319
Liberia,1/22/15,8524
Sierra Leone,1/22/15,7909
United Kingdom,1/22/15,1
Liberia,1/22/15,1854
Liberia,1/22/15,3534
Liberia,1/22/15,3636
United Kingdom,1/22/15,0
United Kingdom,1/22/15,0
United Kingdom,1/22/15,0
Guinea,1/22/15,319
Guinea,1/22/15,12
Guinea,1/22/15,1879
Guinea,1/22/15,1560
Sierra Leone,1/22/15,2166
Sierra Leone,1/22/15,3153
Sierra Leone,1/22/15,2787
Sierra Leone,1/22/15,208
United Kingdom,1/22/15,1
Mali,1/22/15,7
Mali,1/22/15,1
Mali,1/22/15,0
Mali,1/22/15,6
Mali,1/22/15,8
Nigeria,1/22/15,19
Nigeria,1/22/15,1
Nigeria,1/22/15,0
Nigeria,1/22/15,20
Senegal,1/22/15,1
Senegal,1/22/15,0
Senegal,1/22/15,0
Senegal,1/22/15,1
Spain,1/22/15,1
Spain,1/22/15,0
Spain,1/22/15,0
Spain,1/22/15,1
United States of America,1/22/15,4
United States of America,1/22/15,0
United States of America,1/22/15,0
United States of America,1/22/15,4
Nigeria,1/22/15,7
Nigeria,1/22/15,1
Nigeria,1/22/15,0
Nigeria,1/22/15,8
Senegal,1/22/15,0
Senegal,1/22/15,0
Senegal,1/22/15,0
Senegal,1/22/15,0
Spain,1/22/15,0
Spain,1/22/15,0
Spain,1/22/15,0
Spain,1/22/15,0
United States of America,1/22/15,1
United States of America,1/22/15,0
United States of America,1/22/15,0
United States of America,1/22/15,1
Guinea,1/21/15,2539
Liberia,1/21/15,1854
Liberia,1/21/15,3489
Liberia,1/21/15,8478
Liberia,1/21/15,25
Sierra Leone,1/21/15,549
Sierra Leone,1/21/15,2779
Sierra Leone,1/21/15,208
Guinea,1/21/15,319
Guinea,1/21/15,2871
Liberia,1/21/15,3135
Liberia,1/21/15,25
Sierra Leone,1/21/15,2150
Sierra Leone,1/21/15,549
Sierra Leone,1/21/15,3145
United Kingdom,1/21/15,1
United Kingdom,1/21/15,0
United Kingdom,1/21/15,0
United Kingdom,1/21/15,0
Guinea,1/21/15,136
Guinea,1/21/15,1557
Liberia,1/21/15,3605
Sierra Leone,1/21/15,7903
Sierra Leone,1/21/15,287
Guinea,1/21/15,13
Guinea,1/21/15,136
Guinea,1/21/15,319
Guinea,1/21/15,1876
Sierra Leone,1/21/15,10340
Sierra Leone,1/21/15,158
United Kingdom,1/21/15,1
Mali,1/21/15,7
Mali,1/21/15,1
Mali,1/21/15,0
Mali,1/21/15,6
Mali,1/21/15,8
Nigeria,1/21/15,19
Nigeria,1/21/15,1
Nigeria,1/21/15,0
Nigeria,1/21/15,20
Senegal,1/21/15,1
Senegal,1/21/15,0
Senegal,1/21/15,0
Senegal,1/21/15,1
Spain,1/21/15,1
Spain,1/21/15,0
Spain,1/21/15,0
Spain,1/21/15,1
United States of America,1/21/15,4
United States of America,1/21/15,0
United States of America,1/21/15,0
United States of America,1/21/15,4
Nigeria,1/21/15,7
Nigeria,1/21/15,1
Nigeria,1/21/15,0
Nigeria,1/21/15,8
Senegal,1/21/15,0
Senegal,1/21/15,0
Senegal,1/21/15,0
Senegal,1/21/15,0
Spain,1/21/15,0
Spain,1/21/15,0
Spain,1/21/15,0
Spain,1/21/15,0
United States of America,1/21/15,1
United States of America,1/21/15,0
United States of America,1/21/15,0
United States of America,1/21/15,1
Guinea,1/20/15,319
Guinea,1/20/15,13
Guinea,1/20/15,1876
Guinea,1/20/15,1557
Sierra Leone,1/20/15,2150
Sierra Leone,1/20/15,3145
Sierra Leone,1/20/15,2779
Sierra Leone,1/20/15,208
Guinea,1/20/15,2871
Liberia,1/20/15,3135
Sierra Leone,1/20/15,10340
Sierra Leone,1/20/15,287
Sierra Leone,1/20/15,158
Guinea,1/20/15,2539
Guinea,1/20/15,319
Liberia,1/20/15,8478
Sierra Leone,1/20/15,7903
United Kingdom,1/20/15,1
Liberia,1/20/15,1854
Liberia,1/20/15,3489
Liberia,1/20/15,3605
United Kingdom,1/20/15,0
United Kingdom,1/20/15,0
United Kingdom,1/20/15,0
United Kingdom,1/20/15,1
Mali,1/20/15,7
Mali,1/20/15,1
Mali,1/20/15,0
Mali,1/20/15,6
Mali,1/20/15,8
Nigeria,1/20/15,19
Nigeria,1/20/15,1
Nigeria,1/20/15,0
Nigeria,1/20/15,20
Senegal,1/20/15,1
Senegal,1/20/15,0
Senegal,1/20/15,0
Senegal,1/20/15,1
Spain,1/20/15,1
Spain,1/20/15,0
Spain,1/20/15,0
Spain,1/20/15,1
United States of America,1/20/15,4
United States of America,1/20/15,0
United States of America,1/20/15,0
United States of America,1/20/15,4
Nigeria,1/20/15,7
